freq	total_cov	major_cov	minor_cov
0.14097023	78	67	11
0.137260437	81	69	11
0.135471344	81	70	11
0.135440826	81	70	11
0.137073517	79	68	11
0.138856411	79	68	11
0.159290791	76	63	12
0.137613773	87	75	12
0.149110794	87	74	13
0.111936569	51	45	6
0.0962004662	52	46	5
0.0940084457	53	48	5
0.142456055	56	48	8
0.145414352	56	47	8
0.113302231	63	55	7
0.13762188	58	50	8
0.132865429	60	52	8
0.138301849	59	50	8
0.0577368736	189	178	11
0.0617308617	177	166	11
0.072810173	150	139	11
0.0666637421	149	139	10
0.0694079399	144	134	10
0.0682282448	147	135	10
0.0678806305	147	137	10
0.0636568069	156	146	10
0.0605225563	164	154	10
0.0627908707	150	140	9
0.0572562218	156	147	9
0.0647802353	139	130	9
0.0575518608	104	97	6
0.0575084686	104	98	6
0.247727394	121	91	30
0.249690533	120	90	30
0.211295605	142	111	30
0.132070541	121	105	16
0.0815958977	118	108	10
0.189273357	108	87	20
0.276142597	76	55	21
0.212564468	94	74	20
0.205740929	102	81	21
0.205898762	102	81	21
0.207732201	101	80	21
0.22084856	95	74	21
0.259086132	135	100	35
0.197759151	116	93	23
0.215353012	116	91	25
0.198892117	116	93	23
0.197918892	116	93	23
0.189033985	122	98	23
0.201681137	130	103	26
0.148605347	120	102	18
0.100776196	109	98	11
0.0942511559	106	96	10
0.0924801826	108	98	10
0.0822958946	87	78	7
0.0512356758	116	110	6
0.0559082031	107	101	6
0.0664310455	90	84	6
0.0700292587	71	66	5
0.0720853806	69	64	5
0.0731482506	69	63	5
0.0843687057	59	54	5
0.0829496384	60	55	5
0.128246784	54	47	7
0.129435539	54	47	7
0.114646912	61	54	7
0.112555981	62	55	7
0.114620209	61	54	7
0.114383221	61	54	7
0.132372856	53	46	7
0.131854534	53	46	7
0.0843629837	59	54	5
0.072394371	69	64	5
0.0637612343	78	73	5
0.151286125	66	56	10
0.151382923	66	56	10
0.153510571	65	55	10
0.178882599	67	55	12
0.178823948	67	55	12
0.166534901	72	60	12
0.164332867	73	61	12
0.173620224	69	57	12
0.173784733	69	57	12
0.0600986481	83	78	5
0.111055374	72	64	8
0.131792545	54	46	7
0.129564762	54	47	7
0.138149738	54	46	7
0.148191452	54	46	8
0.148044109	54	46	8
0.147922039	54	46	8
0.153458118	52	44	8
0.150751591	53	45	8
0.153645039	52	44	8
0.153637886	52	44	8
0.0750699043	186	172	14
0.0751204491	186	172	14
0.0654659271	207	193	14
0.0685443878	202	188	14
0.0685257912	204	190	14
0.0817770958	178	163	15
0.0764551163	182	168	14
0.0788793564	185	167	14
0.0944542885	148	134	14
0.0951557159	147	133	14
0.0938296318	149	134	14
0.0942769051	149	134	14
0.289557457	107	76	31
0.289566517	107	76	31
0.375383854	96	60	36
0.309316635	100	69	31
0.310254097	100	69	31
0.321263313	100	64	31
0.346152306	104	68	36
0.33318615	108	72	36
0.28976059	107	76	31
0.182813644	82	67	15
0.178211689	67	55	12
0.0895843506	78	71	7
0.0873875618	80	73	7
0.0919523239	76	69	7
0.0945425034	74	67	7
0.122189522	98	86	12
0.126245975	95	83	12
0.115559578	104	91	12
0.115348339	104	92	12
0.0959939957	125	113	12
0.0985574722	122	110	12
0.0999455452	120	108	12
0.0936350822	128	116	12
0.0955023766	126	112	12
0.0897479057	134	121	12
0.13024807	161	140	21
0.132658005	158	137	21
0.133332253	157	136	21
0.134561539	155	134	21
0.13709259	152	131	21
0.127169609	164	143	21
0.124991417	171	148	21
0.115237713	182	161	21
0.112753391	186	165	21
0.112354279	186	165	21
0.115395546	182	159	21
0.147804737	88	75	13
0.141269684	92	79	13
0.100765228	106	95	11
0.0945219994	108	97	10
0.0916132927	108	98	10
0.09167099	108	98	10
0.0875620842	113	103	10
0.0837068558	119	109	10
0.0820784569	110	100	9
0.116244316	86	76	10
0.40512228	33	19	13
0.0575666428	104	97	6
0.148190975	121	103	18
0.146959305	122	104	18
0.145820141	123	105	18
0.152280331	118	100	18
0.144244194	125	106	18
0.143818855	125	106	18
0.145118713	124	106	18
0.13783741	130	112	18
0.131066799	84	73	11
0.113354206	97	86	11
0.113039494	97	86	11
0.326611519	98	66	32
0.331212997	181	121	60
0.307862759	195	135	60
0.303516388	191	133	58
0.220407486	159	124	35
0.201996803	173	138	35
0.192521572	181	146	35
0.104281902	127	113	13
0.0828623772	144	132	12
0.087117672	137	125	12
0.103574753	125	112	13
0.0958380699	125	112	12
0.0704936981	141	131	10
0.080737114	138	125	12
0.0727624893	137	127	10
0.101490021	59	53	6
0.0921530724	65	59	6
0.0933775902	64	58	6
0.0829629898	72	66	6
0.0764303207	78	72	6
0.0713062286	78	72	6
0.0766243935	78	72	6
0.0728878975	82	76	6
0.0604805946	82	77	5
0.0720272064	83	77	6
0.0796341896	83	76	7
0.0702881813	85	79	6
0.0693907738	85	79	6
0.195291519	87	70	17
0.181975365	94	76	17
0.173591137	92	76	16
0.191752434	85	68	16
0.18811512	85	69	16
0.194981575	82	66	16
0.192965984	82	66	16
0.140668392	84	72	12
0.142355919	84	72	12
0.142712593	84	72	12
0.147276402	88	75	13
0.175468445	74	61	13
0.199833393	70	56	14
0.199746609	70	56	14
0.196977139	71	57	14
0.195782185	71	57	14
0.197020054	71	57	14
0.202770233	69	55	14
0.0908651352	77	70	7
0.0810050964	86	79	7
0.0812649727	86	79	7
0.0810098648	86	79	7
0.1771698	96	79	17
0.176993847	96	79	17
0.176757336	101	80	17
0.288365364	114	81	33
0.224107742	107	83	24
0.224725723	107	82	24
0.266259193	90	66	24
0.261106968	92	68	24
0.269467354	89	65	24
0.292657375	79	55	23
0.305128574	72	50	22
0.303478718	72	50	21
0.322097301	68	46	22
0.322258472	68	46	22
0.13120842	84	73	11
0.154782772	71	60	11
0.156986713	70	59	11
0.152398109	70	59	10
0.130468845	81	70	10
0.130934715	84	73	11
0.12628603	86	75	11
0.125395775	87	76	11
0.213807583	98	77	21
0.239256382	96	73	23
0.23994875	96	73	23
0.239471912	96	73	23
0.273736954	84	61	23
0.231602669	82	63	19
0.306647778	88	61	27
0.333190441	81	54	27
0.369604111	73	46	27
0.333293915	78	52	26
0.307490349	78	54	24
0.295431614	78	54	23
0.294746399	78	55	23
0.202970982	69	55	14
0.217195988	69	54	15
0.217285633	69	54	15
0.169188976	87	72	15
0.168056488	89	74	15
0.165832996	89	74	15
0.168042183	88	73	15
0.197280884	76	61	15
0.197355747	76	61	15
0.20529747	73	58	15
0.175379276	74	61	13
0.182984352	71	58	13
0.1911273	68	55	13
0.192312241	68	54	13
0.196866989	66	53	13
0.19114399	68	55	13
0.184846401	70	57	13
0.175767422	74	61	13
0.175392628	74	61	13
0.17653656	68	56	12
0.18725872	64	52	12
0.191021919	68	55	13
0.193005562	57	46	11
0.203420162	60	47	12
0.27126646	70	51	19
0.249882221	76	57	19
0.257461548	66	49	17
0.265524387	64	47	17
0.323751926	71	48	23
0.260070801	96	71	25
0.261784554	103	76	27
0.245125294	98	73	24
0.226348877	105	81	24
0.162158966	91	76	15
0.171354294	81	67	14
0.112821102	96	85	11
0.109974861	100	88	11
0.10064888	100	89	10
0.147781849	54	46	8
0.148018837	54	46	8
0.145124435	55	47	8
0.145309448	55	47	8
0.0919208527	86	78	8
0.175160885	114	94	20
0.205990314	106	84	22
0.205661297	106	83	22
0.207105637	106	84	22
0.159452915	94	79	15
0.16621542	90	75	15
0.176515102	85	70	15
0.159665108	94	79	15
0.140777588	71	61	10
0.140732765	71	61	10
0.140769958	71	61	10
0.147115707	68	58	10
0.121971607	82	72	10
0.131046295	99	86	13
0.131369591	99	86	13
0.127503395	102	89	13
0.0670647621	89	83	6
0.143500805	96	82	14
0.146632195	114	94	19
0.0876874924	102	91	11
0.129082203	130	113	17
0.126512527	134	117	17
0.132965565	120	104	16
0.163581371	104	87	17
0.162425995	104	87	17
0.163507938	104	87	17
0.162380695	104	87	17
0.142613888	119	102	17
0.20481205	102	81	21
0.180930614	105	86	19
0.108509541	101	90	11
0.108583927	101	90	11
0.107485771	102	91	11
0.103646755	106	95	11
0.114191532	96	85	11
0.127521992	92	80	12
0.12620163	87	76	11
0.0759673119	92	85	7
0.0782661438	89	82	7
0.124693871	56	49	7
0.120642662	58	51	7
0.15776825	76	64	12
0.168628693	71	59	12
0.175867081	68	56	12
0.176206112	68	56	12
0.176346302	68	56	12
0.173514366	68	56	12
0.121114731	99	87	12
0.0980591774	112	101	11
0.0952358246	112	101	11
0.249938965	56	42	14
0.249778748	56	42	14
0.259793282	54	40	14
0.245428562	57	43	14
0.245555401	57	43	14
0.274702072	51	37	14
0.275402546	51	37	14
0.274344921	51	37	14
0.264144421	53	39	14
0.274537563	51	37	14
0.26440239	53	38	14
0.224933624	62	48	14
0.222385883	63	49	14
0.229260445	61	47	14
0.232705116	60	46	14
0.244893551	58	42	14
0.24449873	98	74	24
0.245603085	110	83	27
0.228765488	119	92	27
0.228386402	116	88	26
0.232261658	112	86	26
0.23952055	115	87	27
0.245076656	110	83	27
0.205667019	107	84	22
0.209704876	106	82	22
0.207311153	106	84	22
0.0616583824	81	75	5
0.0629687309	79	74	5
0.0619425774	80	75	5
0.057718277	86	81	5
0.0773453712	90	83	7
0.0702443123	142	132	10
0.0700325966	142	132	10
0.0788254738	126	116	10
0.0735273361	135	125	10
0.0780692101	128	117	10
0.0812158585	123	113	10
0.0849561691	115	104	10
0.0897774696	100	91	9
0.100786686	100	89	10
0.0815873146	110	101	9
0.0890641212	101	92	9
0.0843048096	80	73	7
0.0737171173	91	84	7
0.0679926872	100	93	7
0.0663895607	105	98	7
0.0849928856	94	86	8
0.0897274017	89	81	8
0.0887026787	90	82	8
0.0838127136	95	87	8
0.0908207893	88	80	8
0.09187603	87	79	8
0.0858492851	93	85	8
0.0824117661	97	89	8
